,action_date,barcode,category,date,description,description_values.made_up_date,links.document_metadata,links.self,pages,paper_filed,transaction_id,type,company_number,filename,filetype
248,2017-08-31,X771QUBV,accounts,2018-05-30,accounts-with-accounts-type-micro-entity,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/uINlmAEBvDEXc06PMwBHEivpLu3_frQ0fTI9Pv8IBJ4,/company/09168420/filing-history/MzIwNjIyMTI1M2FkaXF6a2N4,2.0,,MzIwNjIyMTI1M2FkaXF6a2N4,AA,09168420,accounts/GB-COH-09168420-2017-08-31.html,html
249,2017-08-31,A771GBKW,accounts,2018-06-07,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/LjwafjTJNVy0c4issQBTYQ1zaBHrztihntqehLI1mEc,/company/09180186/filing-history/MzIwNjg2NzQ2OGFkaXF6a2N4,10.0,True,MzIwNjg2NzQ2OGFkaXF6a2N4,AA,09180186,accounts/GB-COH-09180186-2017-08-31.pdf,pdf
250,2017-08-31,S78U83IB,accounts,2018-06-29,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/M3bxiK5Ruiwn6cRRLYj8s2GB8pvCWQinOXlMMfl6Na4,/company/09196889/filing-history/MzIwODY3MzY0NGFkaXF6a2N4,24.0,True,MzIwODY3MzY0NGFkaXF6a2N4,AA,09196889,accounts/GB-COH-09196889-2017-08-31.pdf,pdf
251,2017-09-30,A79IYIVS,accounts,2018-07-12,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/b1tJY30pCe6YCGQbhnRWeGq0GN9vA5vi68iauEw0eWc,/company/09212533/filing-history/MzIwOTYxNjQzOWFkaXF6a2N4,18.0,True,MzIwOTYxNjQzOWFkaXF6a2N4,AA,09212533,accounts/GB-COH-09212533-2017-09-30.pdf,pdf
252,2017-09-30,X796N46Z,accounts,2018-06-30,accounts-with-accounts-type-micro-entity,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/cCZvRxqkyUjAWrYhN-w2F1Pig-FHueH5rmUPgKC0j1Q,/company/09242457/filing-history/MzIwODc0MzM2NWFkaXF6a2N4,2.0,,MzIwODc0MzM2NWFkaXF6a2N4,AA,09242457,accounts/GB-COH-09242457-2017-09-30.html,html
253,,X6MDU6SP,accounts,2017-12-30,accounts-with-accounts-type-unaudited-abridged,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/dMIAaizQzVm-ZHz-cwr6oiBqYBiHwjpHr-ITF19kBz4,/company/09268330/filing-history/MzE5NDA3OTkwMWFkaXF6a2N4,11.0,,MzE5NDA3OTkwMWFkaXF6a2N4,AA,09268330,accounts/GB-COH-09268330-2017-03-31.html,html
254,2016-03-31,A57CU98P,accounts,2016-05-25,accounts-with-accounts-type-total-exemption-full,2016-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/lQiPYWjAtv7dSvKn4GhRYIYlXW7gWjbY71jfnJ1qa60,/company/09284859/filing-history/MzE0OTM0NzQwMWFkaXF6a2N4,14.0,True,MzE0OTM0NzQwMWFkaXF6a2N4,AA,09284859,accounts/GB-COH-09284859-2016-03-31.pdf,pdf
255,2017-10-31,A74P01W8,accounts,2018-05-01,accounts-with-accounts-type-micro-entity,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/x3Dl0omcM_4SmxwnLCM4MU_mUYJJy48E7Um0bMssoNU,/company/09288817/filing-history/MzIwMzk2MDk4OWFkaXF6a2N4,10.0,True,MzIwMzk2MDk4OWFkaXF6a2N4,AA,09288817,accounts/GB-COH-09288817-2017-10-31.pdf,pdf
256,2017-11-30,A7CSH2YY,accounts,2018-08-29,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/OtlsCT396nbCKHIJNb7YxDqczZLvZ6snt72JdgddQ3E,/company/09296521/filing-history/MzIxMzEzMzYxM2FkaXF6a2N4,17.0,True,MzIxMzEzMzYxM2FkaXF6a2N4,AA,09296521,accounts/GB-COH-09296521-2017-11-30.pdf,pdf
257,2017-11-30,A719ZACW,accounts,2018-03-14,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/W2bN97ZavMW0hSLAtlcwnoqq2Q0jvI1DK5V00ewcgno,/company/09308403/filing-history/MzIwMDAxMDYxMmFkaXF6a2N4,18.0,True,MzIwMDAxMDYxMmFkaXF6a2N4,AA,09308403,accounts/GB-COH-09308403-2017-11-30.pdf,pdf
258,2017-09-30,A74P0GAW,accounts,2018-05-02,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/dxRr6Rn2dZ_Ewu0pEKQHxTpTPiHLimfM-U9bxI4I1SI,/company/09310383/filing-history/MzIwNDAzNDU4MmFkaXF6a2N4,6.0,True,MzIwNDAzNDU4MmFkaXF6a2N4,AA,09310383,accounts/GB-COH-09310383-2017-09-30.pdf,pdf
259,2017-11-30,A746X7IR,accounts,2018-04-24,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/yJH5AZMxG2Ix2g6iJY9hm-giPlBTMmFDoojWnXJAOy8,/company/09328304/filing-history/MzIwMzI5NDYyOGFkaXF6a2N4,9.0,True,MzIwMzI5NDYyOGFkaXF6a2N4,AA,09328304,accounts/GB-COH-09328304-2017-11-30.pdf,pdf
260,2017-11-30,X7DDX8QW,accounts,2018-08-29,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/9IWpadaDYkAFLFJPXYwbBkguShQrCjOffgBFDDmvwZA,/company/09328647/filing-history/MzIxMzE0NzE2MWFkaXF6a2N4,8.0,,MzIxMzE0NzE2MWFkaXF6a2N4,AA,09328647,accounts/GB-COH-09328647-2017-11-30.html,html
261,2016-12-31,A6GY3HF6,accounts,2017-10-26,accounts-with-accounts-type-total-exemption-full,2016-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/T04pelPTTN2ptHFC9a-WNLA4nbcch167vkaluS2mDek,/company/09353227/filing-history/MzE4ODc0NTQzM2FkaXF6a2N4,17.0,True,MzE4ODc0NTQzM2FkaXF6a2N4,AA,09353227,accounts/GB-COH-09353227-2016-12-31.pdf,pdf
262,2017-03-31,A6HIM02P,accounts,2017-11-02,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/gVBfItOPUL64xS4OWk4Nc53xx-1sqV18I55m2jvST0I,/company/09365973/filing-history/MzE4OTI5Njk4NmFkaXF6a2N4,9.0,True,MzE4OTI5Njk4NmFkaXF6a2N4,AA,09365973,accounts/GB-COH-09365973-2017-03-31.pdf,pdf
263,2018-01-31,X7FFGV1L,accounts,2018-09-28,accounts-with-accounts-type-dormant,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/hPsUTdx1dOTHr-WLO4M-2__BVCU7dkQuolbiiBxZoHc,/company/09399940/filing-history/MzIxNTcwMDgwN2FkaXF6a2N4,2.0,,MzIxNTcwMDgwN2FkaXF6a2N4,AA,09399940,accounts/GB-COH-09399940-2018-01-31.html,html
264,2017-01-31,A6JV527E,accounts,2017-12-04,accounts-with-accounts-type-micro-entity,2017-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/EqWC_gLGX86rMJSgSdybt1ogob_csbNsn0uOSTZQqHc,/company/09404083/filing-history/MzE5MTgzMjQ2NWFkaXF6a2N4,8.0,True,MzE5MTgzMjQ2NWFkaXF6a2N4,AA,09404083,accounts/GB-COH-09404083-2017-01-31.pdf,pdf
265,2018-01-31,X7HRIOD6,accounts,2018-10-31,accounts-with-accounts-type-micro-entity,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/0tlBJ4wbDwL4BiBjKhLAJ5nuIJ1rBdj_uhe-_SsVaZY,/company/09405323/filing-history/MzIxODMxNjYwOWFkaXF6a2N4,3.0,,MzIxODMxNjYwOWFkaXF6a2N4,AA,09405323,accounts/GB-COH-09405323-2018-01-31.html,html
266,2017-03-31,X6M9JDEY,accounts,2017-12-28,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/HLPQqt8rrY8b9fiR0pF9l7D-MmuC81LGO7XrK4LCWUg,/company/09430326/filing-history/MzE5Mzk1NjQ5OGFkaXF6a2N4,2.0,,MzE5Mzk1NjQ5OGFkaXF6a2N4,AA,09430326,accounts/GB-COH-09430326-2017-03-31.html,html
267,2017-03-31,A6MAQ76I,accounts,2018-01-09,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/VFTCRz8LpwIn6GIlUHVFi3uRotIR9O1m2yVFSS5eQCM,/company/09458920/filing-history/MzE5NDgxNzA2M2FkaXF6a2N4,11.0,True,MzE5NDgxNzA2M2FkaXF6a2N4,AA,09458920,accounts/GB-COH-09458920-2017-03-31.pdf,pdf
268,2017-03-31,A6LQ32JS,accounts,2017-12-28,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/sE7xqIdid2UKA4TNVX5HTBRJtKdOJcBx6yUvqXmyWV8,/company/09490455/filing-history/MzE5MzkxMTI3OWFkaXF6a2N4,6.0,True,MzE5MzkxMTI3OWFkaXF6a2N4,AA,09490455,accounts/GB-COH-09490455-2017-03-31.pdf,pdf
269,2018-03-31,A7EUEWRS,accounts,2018-09-21,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/7r7Th1daosWJoF4k1rf9-0G3-oWUmQ15sLkzF0F1Sww,/company/09491802/filing-history/MzIxNTA1OTMzMWFkaXF6a2N4,7.0,True,MzIxNTA1OTMzMWFkaXF6a2N4,AA,09491802,accounts/GB-COH-09491802-2018-03-31.pdf,pdf
270,2018-03-31,A7FPIZYB,accounts,2018-10-10,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/GCWaWHEhPaPAsyjHfvPw2AWyymsr2r-HoqNva6WHb50,/company/09516331/filing-history/MzIxNjY4MTAxMWFkaXF6a2N4,10.0,True,MzIxNjY4MTAxMWFkaXF6a2N4,AA,09516331,accounts/GB-COH-09516331-2018-03-31.pdf,pdf
271,2017-12-31,A749IIXE,accounts,2018-04-26,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/6qhS2neM8H6tqZBRziuUtrZfLfzj-4NdoaAYZkl4Y7A,/company/09537110/filing-history/MzIwMzU1MzQ2OWFkaXF6a2N4,17.0,True,MzIwMzU1MzQ2OWFkaXF6a2N4,AA,09537110,accounts/GB-COH-09537110-2017-12-31.pdf,pdf
272,2017-04-30,A6YS3OS8,accounts,2018-02-05,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/mElRo0e33aWGBUDuUoEP-t_2QpDvfMvCyzGi7_Q7zqM,/company/09537171/filing-history/MzE5Njk3MjM3NGFkaXF6a2N4,12.0,True,MzE5Njk3MjM3NGFkaXF6a2N4,AA,09537171,accounts/GB-COH-09537171-2017-04-30.pdf,pdf
273,2017-04-30,A6YF6P23,accounts,2018-01-30,accounts-with-accounts-type-micro-entity,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/TUiG_bzcpHR4PTVW0TvgJXUVZRCGFXVPg6iFlgw-Kmw,/company/09542090/filing-history/MzE5NjQ4Njc2MWFkaXF6a2N4,12.0,True,MzE5NjQ4Njc2MWFkaXF6a2N4,AA,09542090,accounts/GB-COH-09542090-2017-04-30.pdf,pdf
274,2018-03-31,A7I1ZFW9,accounts,2018-11-15,accounts-with-accounts-type-small,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/GjZ7utZtFXHcqn-BlZSX4iJf9hlYq_AxN3SU20IBXZM,/company/09549033/filing-history/MzIxOTQyMjQwNmFkaXF6a2N4,10.0,True,MzIxOTQyMjQwNmFkaXF6a2N4,AA,09549033,accounts/GB-COH-09549033-2018-03-31.pdf,pdf
275,2016-04-30,X5YJ41FF,accounts,2017-01-20,accounts-with-accounts-type-dormant,2016-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/0ecAJt9KAs2T4FYQ-pY6zxJWnSxeLLe82JHtBCdgY4Q,/company/09564232/filing-history/MzE2NzA4NjA1M2FkaXF6a2N4,2.0,,MzE2NzA4NjA1M2FkaXF6a2N4,AA,09564232,accounts/GB-COH-09564232-2016-04-30.html,html
276,2016-05-31,A60C0WCH,accounts,2017-02-17,accounts-with-accounts-type-dormant,2016-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/0Znbt-49zX1hYNaRNKM45bTPaXmqQ_zIlkJNXjR-qyQ,/company/09576213/filing-history/MzE2OTE2MDQ4MGFkaXF6a2N4,8.0,True,MzE2OTE2MDQ4MGFkaXF6a2N4,AA,09576213,accounts/GB-COH-09576213-2016-05-31.pdf,pdf
277,2017-05-31,A6Y4UTXD,accounts,2018-01-26,accounts-with-accounts-type-total-exemption-full,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/0ADqEYI7pe8M82TioO7d6tjzau3YhgAixpV9D6J-qto,/company/09580121/filing-history/MzE5NjE1OTI3M2FkaXF6a2N4,15.0,True,MzE5NjE1OTI3M2FkaXF6a2N4,AA,09580121,accounts/GB-COH-09580121-2017-05-31.pdf,pdf
278,2017-03-31,A6J82Y9T,accounts,2017-11-22,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/b207uhYyAEv2Fzdr5jSZAiH0fo3eG4vaS7PQu3q5wRs,/company/09594249/filing-history/MzE5MDgxNTkzNmFkaXF6a2N4,12.0,True,MzE5MDgxNTkzNmFkaXF6a2N4,AA,09594249,accounts/GB-COH-09594249-2017-03-31.pdf,pdf
279,2017-05-31,X6YPWTEX,accounts,2018-01-30,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/Q3CHAOqsK9Prjy9KJ2O6sxC5HB9KwqgzJxFfsWHLJaw,/company/09606122/filing-history/MzE5NjQ2NzYzNGFkaXF6a2N4,8.0,,MzE5NjQ2NzYzNGFkaXF6a2N4,AA,09606122,accounts/GB-COH-09606122-2017-05-31.html,html
280,2017-12-31,A7FZSHQR,accounts,2018-10-10,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/6ldznGx6WEjf1IeJjr-vRp1F01R1RzPU5c6piUq2ENM,/company/09626412/filing-history/MzIxNjY3NDA1OGFkaXF6a2N4,14.0,True,MzIxNjY3NDA1OGFkaXF6a2N4,AA,09626412,accounts/GB-COH-09626412-2017-12-31.pdf,pdf
281,2018-08-31,A7GRV1D5,accounts,2018-10-23,accounts-with-accounts-type-total-exemption-full,2018-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/tPbauO0ZPDtn6UHrHydizuYiRLW7euDKogjEt6PCHq4,/company/09626497/filing-history/MzIxNzYzMzQ4MWFkaXF6a2N4,13.0,True,MzIxNzYzMzQ4MWFkaXF6a2N4,AA,09626497,accounts/GB-COH-09626497-2018-08-31.pdf,pdf
282,2016-06-30,A6BIU94A,accounts,2017-08-03,accounts-with-accounts-type-total-exemption-small,2016-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/TGO_FsDNZErp-VBo5BbY98GZDBLpKC8Fh7bTIujEQYE,/company/09643299/filing-history/MzE4MjE4MzQ2MWFkaXF6a2N4,8.0,True,MzE4MjE4MzQ2MWFkaXF6a2N4,AA,09643299,accounts/GB-COH-09643299-2016-06-30.pdf,pdf
283,2017-06-30,A72RUXHL,accounts,2018-04-06,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/pjG93NucrOIlVQlruURarIloYOjcI1xBiTqMeMIqs1s,/company/09646538/filing-history/MzIwMTk2Nzk4MGFkaXF6a2N4,15.0,True,MzIwMTk2Nzk4MGFkaXF6a2N4,AA,09646538,accounts/GB-COH-09646538-2017-06-30.pdf,pdf
284,2018-08-31,A7HMIJ48,accounts,2018-11-07,accounts-with-accounts-type-micro-entity,2018-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/Ig5nLs1lKxTBXdqIJGPXlspDzpDeHCJHmMCSmRIds3g,/company/09660191/filing-history/MzIxODg3Njc5MWFkaXF6a2N4,5.0,True,MzIxODg3Njc5MWFkaXF6a2N4,AA,09660191,accounts/GB-COH-09660191-2018-08-31.pdf,pdf
285,,A754H1MI,accounts,2018-05-09,accounts-with-accounts-type-unaudited-abridged,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/JuCDyVthCI6ECV5AFy3BDYZV5DjJN_Sl6HsEaoNl_ag,/company/09672869/filing-history/MzIwNDU0OTEwMmFkaXF6a2N4,12.0,True,MzIwNDU0OTEwMmFkaXF6a2N4,AA,09672869,accounts/GB-COH-09672869-2017-07-31.pdf,pdf
286,2017-07-31,A73P2P9F,accounts,2018-04-18,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/qkhAd-F67-4lMsLqq7j4bDCmmEJoDqSKy57v3-ZvDAI,/company/09672961/filing-history/MzIwMjg1NzY2OGFkaXF6a2N4,10.0,True,MzIwMjg1NzY2OGFkaXF6a2N4,AA,09672961,accounts/GB-COH-09672961-2017-07-31.pdf,pdf
287,2017-03-31,A6LSRXXD,accounts,2018-01-03,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/8SfbhIwE8v1D0UeKWDovmdFDCaYYoNBWqBUiSzI2aGI,/company/09677439/filing-history/MzE5NDM2MTQ2MmFkaXF6a2N4,11.0,True,MzE5NDM2MTQ2MmFkaXF6a2N4,AA,09677439,accounts/GB-COH-09677439-2017-03-31.pdf,pdf
288,2017-07-31,A79GEFEP,accounts,2018-07-12,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/IYLHa0CumMJDwR6ScSklKQdB1PTtWYhIgOkZ-0GwiNU,/company/09698357/filing-history/MzIwOTYxMTA0MmFkaXF6a2N4,10.0,True,MzIwOTYxMTA0MmFkaXF6a2N4,AA,09698357,accounts/GB-COH-09698357-2017-07-31.pdf,pdf
289,2017-12-31,A7HMIRY0,accounts,2018-11-07,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/0JI5OgalZq03rVX6ShI2--JejVD0J7h9aWx2DlRBLP0,/company/09721635/filing-history/MzIxODg4MjAyNmFkaXF6a2N4,7.0,True,MzIxODg4MjAyNmFkaXF6a2N4,AA,09721635,accounts/GB-COH-09721635-2017-12-31.pdf,pdf
290,2017-12-31,A7F9UXM3,accounts,2018-10-01,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/loZy2w9PIkYtJPMroFYPdByVR6vKln3fD3HU3cFnn6I,/company/09721653/filing-history/MzIxNTg4MDk2NGFkaXF6a2N4,11.0,True,MzIxNTg4MDk2NGFkaXF6a2N4,AA,09721653,accounts/GB-COH-09721653-2017-12-31.pdf,pdf
291,2018-03-31,A7GRVLM3,accounts,2018-10-23,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/KUByKtNjZhcgRrWyjv105V8kaqdsB587a9pAdvKI5Dg,/company/09725610/filing-history/MzIxNzYyNzA1MWFkaXF6a2N4,12.0,True,MzIxNzYyNzA1MWFkaXF6a2N4,AA,09725610,accounts/GB-COH-09725610-2018-03-31.pdf,pdf
292,2017-08-31,L774PUYR,accounts,2018-06-11,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/WG1WkWw7smYmUBs890CJUJzaQQdQD_RhSQ6ahSfxXa0,/company/09734934/filing-history/MzIwNzEwMzg3MmFkaXF6a2N4,9.0,True,MzIwNzEwMzg3MmFkaXF6a2N4,AA,09734934,accounts/GB-COH-09734934-2017-08-31.pdf,pdf
293,2017-08-31,X752T84R,accounts,2018-05-02,accounts-with-accounts-type-micro-entity,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/swOOkJwTfqD5wVsD7ncJSxPWHiwqYwrDJH6t5HBMV60,/company/09735034/filing-history/MzIwNDA3MjY5MGFkaXF6a2N4,3.0,,MzIwNDA3MjY5MGFkaXF6a2N4,AA,09735034,accounts/GB-COH-09735034-2017-08-31.html,html
294,2017-12-31,A7FF6D5D,accounts,2018-10-03,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/SI37q5GexwPo5WH_QBZGwdSoQMxygQENgE0SwL3alcQ,/company/09763554/filing-history/MzIxNjEyMzk0N2FkaXF6a2N4,17.0,True,MzIxNjEyMzk0N2FkaXF6a2N4,AA,09763554,accounts/GB-COH-09763554-2017-12-31.pdf,pdf
295,2017-09-30,A7FPJ04C,accounts,2018-10-10,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/-Us8x8S0HP40M6YxGEMOcWKH8nkhIS_zBTmX13aWCrc,/company/09772210/filing-history/MzIxNjY1ODIzNmFkaXF6a2N4,17.0,True,MzIxNjY1ODIzNmFkaXF6a2N4,AA,09772210,accounts/GB-COH-09772210-2017-09-30.pdf,pdf
296,2017-10-31,A77LXE9M,accounts,2018-06-14,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/ZeiQKM2qCBk1DWFqRHNzH8-EzQvKl6nVL-5JJy2Kp9o,/company/09808949/filing-history/MzIwNzQyNDkyM2FkaXF6a2N4,14.0,True,MzIwNzQyNDkyM2FkaXF6a2N4,AA,09808949,accounts/GB-COH-09808949-2017-10-31.pdf,pdf
297,2017-10-31,A7ANUIV4,accounts,2018-07-30,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/xzxpa7tVpZynmO5f--Yicjx5kPnFI_a_H5zz-2pXLZo,/company/09809007/filing-history/MzIxMDkwMTE0NGFkaXF6a2N4,9.0,True,MzIxMDkwMTE0NGFkaXF6a2N4,AA,09809007,accounts/GB-COH-09809007-2017-10-31.pdf,pdf
298,2017-10-31,A7ERVNZS,accounts,2018-09-21,accounts-with-accounts-type-total-exemption-full,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/mnd94vf30JencKGXAX8bNfR-kVisdQjsHsu4N5vCEds,/company/09816515/filing-history/MzIxNTA2MDQ4MWFkaXF6a2N4,11.0,True,MzIxNTA2MDQ4MWFkaXF6a2N4,AA,09816515,accounts/GB-COH-09816515-2017-10-31.pdf,pdf
299,2017-03-31,X6BYXY9L,accounts,2017-08-02,accounts-with-accounts-type-total-exemption-small,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/AV2F69uLj6FCck9AdhOu6-V3c5QwmoTNtgMQZqvHFrQ,/company/09850848/filing-history/MzE4MjA3NTc0MGFkaXF6a2N4,5.0,,MzE4MjA3NTc0MGFkaXF6a2N4,AA,09850848,accounts/GB-COH-09850848-2017-03-31.html,html
300,2017-11-30,A7B5R1PS,accounts,2018-08-03,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/Lkt6Rjbat_cFJKHVXS8J8lcKyyfBN3z8FQyi5APwNro,/company/09866041/filing-history/MzIxMTM0MjUzMmFkaXF6a2N4,10.0,True,MzIxMTM0MjUzMmFkaXF6a2N4,AA,09866041,accounts/GB-COH-09866041-2017-11-30.pdf,pdf
301,2017-11-30,X7F3940A,accounts,2018-09-23,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/aBlAqsJPdaAseJF5wLIXxSiq9jFbSrPWwTtKg_f3ys8,/company/09887269/filing-history/MzIxNTE3MTEzN2FkaXF6a2N4,2.0,,MzIxNTE3MTEzN2FkaXF6a2N4,AA,09887269,accounts/GB-COH-09887269-2017-11-30.html,html
302,2017-11-30,X7E8SVP4,accounts,2018-09-11,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/l4ne5CPZY5MopfyS2bQ4Uj4oU7J5j7wmwUrLYIRAiyg,/company/09893909/filing-history/MzIxNDI3OTM3OGFkaXF6a2N4,2.0,,MzIxNDI3OTM3OGFkaXF6a2N4,AA,09893909,accounts/GB-COH-09893909-2017-11-30.html,html
303,2017-12-31,A7GUG4XS,accounts,2018-10-23,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/qc4BPvoB7Q650Ij3OcAzjxJ-IYDA9ogaW1c68lRzg3o,/company/09901722/filing-history/MzIxNzY0OTkwMmFkaXF6a2N4,6.0,True,MzIxNzY0OTkwMmFkaXF6a2N4,AA,09901722,accounts/GB-COH-09901722-2017-12-31.pdf,pdf
304,2017-12-31,A7FCFNQA,accounts,2018-10-02,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/c48ZWVf5YXjWSZpdvwnERCobmce0JozTm7kKjjlsLSE,/company/09917616/filing-history/MzIxNTk4Mjc1MWFkaXF6a2N4,16.0,True,MzIxNTk4Mjc1MWFkaXF6a2N4,AA,09917616,accounts/GB-COH-09917616-2017-12-31.pdf,pdf
305,2018-05-31,X7HW043D,accounts,2018-11-02,accounts-with-accounts-type-micro-entity,2018-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/hb4LG7oliqd_YshCahe6yTkOsyozI9jZXElYJdwc0gI,/company/09926931/filing-history/MzIxODUxMjA3NWFkaXF6a2N4,2.0,,MzIxODUxMjA3NWFkaXF6a2N4,AA,09926931,accounts/GB-COH-09926931-2018-05-31.html,html
306,2017-12-31,A719YA2O,accounts,2018-03-13,accounts-with-accounts-type-micro-entity,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/fjkouQ1T2Bc9ipj123C183wlIldQ36mz7eHGAH6Bb2I,/company/09928335/filing-history/MzE5OTkxNTU0MGFkaXF6a2N4,9.0,True,MzE5OTkxNTU0MGFkaXF6a2N4,AA,09928335,accounts/GB-COH-09928335-2017-12-31.pdf,pdf
307,2017-03-31,A6HAVTY2,accounts,2017-10-31,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/yIeaRLp0dLNFsSN-iuc-xbGkreA9A4NulJAE_D06g-E,/company/09945380/filing-history/MzE4OTA1NzYwM2FkaXF6a2N4,9.0,True,MzE4OTA1NzYwM2FkaXF6a2N4,AA,09945380,accounts/GB-COH-09945380-2017-03-31.pdf,pdf
308,2017-03-31,X6EIUOQH,accounts,2017-09-08,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/FCL_OSMgYyRE9gSUJNAdEYCEIcxZdC9fICHeP0OpgPQ,/company/09953081/filing-history/MzE4NDk3MjgwNWFkaXF6a2N4,6.0,,MzE4NDk3MjgwNWFkaXF6a2N4,AA,09953081,accounts/GB-COH-09953081-2017-03-31.html,html
309,2017-01-31,A6K7YSOR,accounts,2017-12-04,accounts-with-accounts-type-total-exemption-full,2017-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/kRfAPAVJWmrloBSUqBjLLZeXeHXtDexQaaN9KweC1Ng,/company/09961797/filing-history/MzE5MTc4MjQ3MGFkaXF6a2N4,12.0,True,MzE5MTc4MjQ3MGFkaXF6a2N4,AA,09961797,accounts/GB-COH-09961797-2017-01-31.pdf,pdf
